,id,name,river,survey,date,description,x,y,x_epsg4326,y_epsg4326,bed_elevation_wgs84,bed_elevation_dhhn,coord_system,pos_rel_WB,discharge,wl_m,wl_model_m,algae_cover,imbrication,bed_slope,meas_station,id_x,dp_position,sediment_depth_m_x,idoc_mgl,temp_c,idoc_sat,H_m_x,id_y,sediment_depth_m_y,kf_ms,slurp_rate_avg_mls,H_m_y,id_hyd,sample_id,v_x_ms,v_y_ms,v_z_ms,kt,kt_2d,v_bulk,water_temperature,operator_name,comment,ship_influence,id_subsurf,sample_id_subsurf,sampling_method,operator_name_subsurf,dm,dg,fi,std_grain,geom_std_grain,skewness,kurtosis,cu,cc,n_carling,n_wu_wang,n_wooster,n_frings,n_user,d10,d16,d25,d30,d50,d60,d75,d84,d90,so,comment_subsurf,percent_finer_250mm,percent_finer_125mm,percent_finer_63mm,percent_finer_31_5mm,percent_finer_16mm,percent_finer_8mm,percent_finer_4mm,percent_finer_2mm,percent_finer_1mm,percent_finer_0_5mm,percent_finer_0_25mm,percent_finer_0_125mm,percent_finer_0_063mm,percent_finer_0_031mm
20,4875.0,Glatt 1,Glatt,2018,2018-01-01,,8.644655,48.394786,8.644655,48.394786,,,epsg:4326,,,0.23,,Blank,Blank,0.0092,Glatt 1,6859.0,8.0,0.23999999999999994,8.812000000000001,13.586666666666668,88.61,0.5400000000000001,8148.0,0.23999999999999994,0.004155262212126643,19.657777777777778,0.5400000000000001,,,,,,,,,,,,,1061.0,Glatt 1,FC,Seitz,10.63,4.14,1.17,,2.28,,,23.9,0.95,,,0.2190655679270774,,0.2835908126489416,0.49,0.74,1.46,,7.62,11.6,18.29,23.04,26.21,5.579886659703325,,,,,,,,,28.599999999999998,22.0,10.299999999999999,,,,
21,4876.0,Glatt 2,Glatt,2018,2018-01-01,,8.644655,48.394786,8.644655,48.394786,,,epsg:4326,,,0.29,,Blank,Blank,0.0092,Glatt 2,6874.0,8.0,0.29,9.145000000000001,13.84,92.79333333333334,0.49,8163.0,0.29,0.003335896386548398,20.657333333333334,0.49,,,,,,,,,,,,,1062.0,Glatt 2,FC,Seitz,25.24,9.4,3.65,,2.26,,,36.66,3.54,,,0.22107700548469802,,0.21063410206389865,0.82,1.78,6.36,,22.57,29.96,42.23,49.71,54.69,5.284597079450318,,,,,,,,,16.8,13.100000000000001,4.6,,,,
22,4877.0,Glatt 3,Glatt,2018,2018-01-01,,8.644655,48.394786,8.644655,48.394786,,,epsg:4326,,,0.37,,Blank,Blank,0.0092,Glatt 3,6889.0,8.0,0.16466666666666668,5.475833333333333,16.035833333333333,58.1625,0.62,8178.0,0.16466666666666668,0.0035035382645157106,22.622083333333332,0.62,,,,,,,,,,,,,1063.0,Glatt 3,FC,Seitz,25.38,11.59,4.51,,2.4,,,44.07,3.75,,,0.20737548389413227,,0.18557120369293978,0.69,2.69,6.42,,22.76,30.29,42.49,49.87,54.8,4.305697789818634,,,,,,,,,14.2,12.3,8.6,,,,
23,4878.0,Glatt 4,Glatt,2018,2018-01-01,,8.644655,48.394786,8.644655,48.394786,,,epsg:4326,,,0.31,,Blank,Blank,0.0092,Glatt 4,6904.0,8.0,0.21999999999999992,7.198666666666667,16.89,78.462,0.56,8193.0,0.21999999999999992,0.002853280552565466,16.980666666666664,0.56,,,,,,,,,,,,,1064.0,Glatt 4,FC,Seitz,17.11,4.62,0.99,,2.7,,,44.8,1.49,,,0.18080716596475965,,0.3045930065930015,0.34,0.55,1.27,,10.61,15.13,27.76,38.82,47.89,8.401298600919871,,,,,,,,,27.6,24.0,15.1,,,,
24,4879.0,Glatt 5,Glatt,2018,2018-01-01,,8.644655,48.394786,8.644655,48.394786,,,epsg:4326,,,0.06,,Blank,Blank,0.0092,Glatt 5,6919.0,8.0,0.21999999999999992,8.516,14.17,86.68,0.56,8208.0,0.21999999999999992,0.009072014104456377,34.09230769230769,0.56,,,,,,,,,,,,,1065.0,Glatt 5,FC,Seitz,18.98,7.4,3.02,,2.07,,,23.69,2.89,,,0.2411311754609452,,0.20798951006759303,0.82,1.48,4.72,,14.52,19.54,28.23,36.96,46.73,4.997296566441998,,,,,,,,,18.6,13.600000000000001,3.3000000000000003,,,,
25,4880.0,Glatt 6,Glatt,2018,2018-01-01,,8.644655,48.394786,8.644655,48.394786,,,epsg:4326,,,0.04,,Blank,Blank,0.0092,Glatt 6,6934.0,8.0,0.23999999999999994,10.639333333333333,14.770000000000001,109.78999999999999,0.5400000000000001,8223.0,0.23999999999999994,0.012276364550584198,32.18344444444445,0.5400000000000001,,,,,,,,,,,,,1066.0,Glatt 6,FC,Seitz,20.49,7.56,2.28,,2.18,,,25.39,1.44,,,0.22930914743401767,,0.1776389703055652,0.83,1.28,3.11,,14.24,21.14,34.3,44.63,51.52,5.904844409465841,,,,,,,,,21.6,13.8,2.4,,,,
26,4881.0,Glems 1,Glems,2018,2018-01-01,,9.069512,48.756649,9.069512,48.756649,,,epsg:4326,,,0.25,,Blank,Blank,0.0054,Glems 1,6949.0,8.0,0.21999999999999992,3.6199999999999997,14.629999999999999,36.019999999999996,0.56,7938.0,0.21999999999999992,0.000567103657980251,2.920444444444444,0.56,,,,,,,,,,,,,1047.0,Glems 1,FC,Seitz,0.97,0.43,0.24,,1.5,,,3.9,1.06,,,0.3128835516731669,,0.41211043979335327,0.15,0.19,0.26,,0.45,0.57,0.82,0.98,1.74,2.2710998958306754,,,,,,,,,91.7,85.3,55.300000000000004,,,,
27,4882.0,Glems 2,Glems,2018,2018-01-01,,9.069512,48.756649,9.069512,48.756649,,,epsg:4326,,,0.15,,Blank,Blank,0.0054,Glems 2,6964.0,8.0,0.23999999999999994,1.032,14.78,10.643333333333334,0.5400000000000001,7953.0,0.23999999999999994,0.0008293275168577354,4.186,0.5400000000000001,,,,,,,,,,,,,1048.0,Glems 2,FC,Seitz,15.37,3.45,0.55,,2.88,,,31.43,0.2,,,0.16652926869565196,,0.30349921070233143,0.29,0.39,0.57,,3.4,9.22,22.11,30.7,46.6,8.872313605703347,,,,,,,,,45.9,37.6,23.0,,,,
28,4883.0,Glems 3,Glems,2018,2018-01-01,,9.069512,48.756649,9.069512,48.756649,,,epsg:4326,,,0.18,,Blank,Blank,0.0054,Glems 3,6979.0,8.0,0.24999999999999997,1.0346666666666666,15.925333333333333,10.898666666666667,0.53,7968.0,0.24999999999999997,0.00024339779243731435,1.040888888888889,0.53,,,,,,,,,,,,,1049.0,Glems 3,FC,Seitz,5.03,1.46,0.34,,2.61,,,6.45,0.72,,,0.18839881681238047,,0.38301733493302614,0.15,0.19,0.27,,0.61,0.96,5.0,10.92,15.67,7.581140033697196,,,,,,,,,66.9,61.1,46.9,,,,
29,4884.0,Glems 4,Glems,2018,2018-01-01,,9.069512,48.756649,9.069512,48.756649,,,epsg:4326,,,0.09,,Blank,Blank,0.0054,Glems 4,6994.0,8.0,0.28,2.9993333333333334,16.232666666666667,32.14333333333333,0.5,7983.0,0.28,0.0010236751353587792,3.752222222222222,0.5,,,,,,,,,,,,,1050.0,Glems 4,FC,Seitz,4.45,1.69,0.64,,2.12,,,6.02,0.91,,,0.23568380136502773,,0.37478010857567023,0.27,0.38,0.55,,1.05,1.65,3.82,7.43,12.46,4.421835770236991,,,,,,,,,65.8,49.2,22.400000000000002,,,,
