,id_x,name,river,campaign,date,description,x,y,x_epsg4326,y_epsg4326,bed_elevation_wgs84,bed_elevation_dhhn,coord_system,pos_rel_WB,discharge,wl_m,wl_model_m,algae_cover,imbrication,bed_slope,id_y,meas_station,sample_id,dp_position,sediment_depth_m,idoc_mgl,temp_c,idoc_sat,H_m,operator_name,comment
702,1861,KB24 1 November 2020,Inn,November 2020,2020-11-12,nan,12.4282772664771,48.1878497744247,12.4282772664771,48.1878497744247,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6367,KB24 1 November 2020,KB24 1 Control November 2020,15,0.02,9.776666667,7.1,82.4,0.55,Ponce,
703,1861,KB24 1 November 2020,Inn,November 2020,2020-11-12,nan,12.4282772664771,48.1878497744247,12.4282772664771,48.1878497744247,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6368,KB24 1 November 2020,KB24 1 Control November 2020,12,0.11,4.703333333,7.4,45.9,0.55,Ponce,
704,1861,KB24 1 November 2020,Inn,November 2020,2020-11-12,nan,12.4282772664771,48.1878497744247,12.4282772664771,48.1878497744247,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6369,KB24 1 November 2020,KB24 1 Control November 2020,9,0.2,1.623333333,7.7,17.0,0.55,Ponce,
705,1861,KB24 1 November 2020,Inn,November 2020,2020-11-12,nan,12.4282772664771,48.1878497744247,12.4282772664771,48.1878497744247,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6370,KB24 1 November 2020,KB24 1 Control November 2020,6,0.29,1.193333333,7.8,12.9,0.55,Ponce,
706,1861,KB24 1 November 2020,Inn,November 2020,2020-11-12,nan,12.4282772664771,48.1878497744247,12.4282772664771,48.1878497744247,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6371,KB24 1 November 2020,KB24 1 Control November 2020,3,0.38,0.866666667,7.9,8.1,0.55,Ponce,
707,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6136,KB7 1 December 2019,KB7 1 December 2019,15,-0.02,11.81,5.7,96.8,0.59,Negreiros,
708,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6137,KB7 1 December 2019,KB7 1 December 2019,14,0.01,11.90333333,5.3,97.4,0.59,Negreiros,
709,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6138,KB7 1 December 2019,KB7 1 December 2019,13,0.04,11.84333333,5.3,96.7,0.59,Negreiros,
710,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6139,KB7 1 December 2019,KB7 1 December 2019,12,0.07,11.86666667,5.5,97.3,0.59,Negreiros,
711,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6140,KB7 1 December 2019,KB7 1 December 2019,11,0.1,11.85,5.4,97.0,0.59,Negreiros,
712,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6141,KB7 1 December 2019,KB7 1 December 2019,10,0.13,11.87333333,5.4,97.0,0.59,Negreiros,
713,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6142,KB7 1 December 2019,KB7 1 December 2019,8,0.19,11.83666667,5.3,96.7,0.59,Negreiros,
714,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6143,KB7 1 December 2019,KB7 1 December 2019,6,0.25,11.82666667,5.3,96.5,0.59,Negreiros,
715,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6144,KB7 1 December 2019,KB7 1 December 2019,4,0.31,11.86,5.1,96.5,0.59,Negreiros,
716,1862,KB7 1 December 2019,Inn,December 2019,2019-12-03,nan,12.4288115474659,48.1874080112423,12.4288115474659,48.1874080112423,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6145,KB7 1 December 2019,KB7 1 December 2019,2,0.37,11.80666667,5.2,96.3,0.59,Negreiros,
717,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6156,KB7 1 March 2020,KB7 1 March 2020,15,0.04,11.713333333333333,9.5,106.46666666666665,0.53,Negreiros,
718,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6157,KB7 1 March 2020,KB7 1 March 2020,14,0.07,11.603333333333333,9.0,104.43333333333332,0.53,Negreiros,
719,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6158,KB7 1 March 2020,KB7 1 March 2020,13,0.1,11.75,8.6,105.16666666666667,0.53,Negreiros,
720,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6159,KB7 1 March 2020,KB7 1 March 2020,12,0.13,11.686666666666667,8.5,104.0,0.53,Negreiros,
721,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6160,KB7 1 March 2020,KB7 1 March 2020,11,0.16,11.75,8.2,104.13333333333333,0.53,Negreiros,
722,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6161,KB7 1 March 2020,KB7 1 March 2020,10,0.19,11.74,8.3,104.36666666666667,0.53,Negreiros,
723,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6162,KB7 1 March 2020,KB7 1 March 2020,8,0.25,11.840000000000002,8.7,105.46666666666665,0.53,Negreiros,
724,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6163,KB7 1 March 2020,KB7 1 March 2020,6,0.31,11.796666666666667,8.9,105.63333333333333,0.53,Negreiros,
725,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6164,KB7 1 March 2020,KB7 1 March 2020,4,0.37,11.753333333333336,8.1,104.39999999999999,0.53,Negreiros,
726,1863,KB7 1 March 2020,Inn,March 2020,2020-03-11,nan,12.4287161741938,48.187421856836,12.4287161741938,48.187421856836,,,epsg:4326,,,0.18,,Blank,Blank,0.001,6165,KB7 1 March 2020,KB7 1 March 2020,2,0.43,11.770000000000001,8.4,104.43333333333334,0.53,Negreiros,
727,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6226,KB7 1 November 2020,KB7 1 November 2020,15,0.02,11.75,7.4,98.6,0.55,Ponce,
728,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6227,KB7 1 November 2020,KB7 1 November 2020,14,0.05,11.75666667,7.0,99.9,0.55,Ponce,
729,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6228,KB7 1 November 2020,KB7 1 November 2020,13,0.08,11.78333333,6.8,99.8,0.55,Ponce,
730,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6229,KB7 1 November 2020,KB7 1 November 2020,12,0.11,11.77333333,6.9,99.8,0.55,Ponce,
731,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6230,KB7 1 November 2020,KB7 1 November 2020,11,0.14,11.77666667,6.9,100.0,0.55,Ponce,
732,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6231,KB7 1 November 2020,KB7 1 November 2020,10,0.17,11.79333333,6.8,,0.55,Ponce,
733,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6232,KB7 1 November 2020,KB7 1 November 2020,8,0.23,11.77333333,6.9,100.3,0.55,Ponce,
734,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6233,KB7 1 November 2020,KB7 1 November 2020,6,0.29,11.75,6.8,99.7,0.55,Ponce,
735,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6234,KB7 1 November 2020,KB7 1 November 2020,4,0.35,11.77,6.8,99.7,0.55,Ponce,
736,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6235,KB7 1 November 2020,KB7 1 November 2020,2,0.41,11.71,6.8,99.3,0.55,Ponce,
737,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6236,KB7 1 November 2020,KB7 1 Control November 2020,15,0.03,12.15,7.1,103.7,0.54,Ponce,
738,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6237,KB7 1 November 2020,KB7 1 Control November 2020,12,0.12,12.08,7.0,103.0,0.54,Ponce,
739,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6238,KB7 1 November 2020,KB7 1 Control November 2020,9,0.21,11.97,7.2,102.9,0.54,Ponce,
740,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6239,KB7 1 November 2020,KB7 1 Control November 2020,6,0.3,10.75666667,7.1,91.8,0.54,Ponce,
741,1864,KB7 1 November 2020,Inn,November 2020,2020-11-11,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6240,KB7 1 November 2020,KB7 1 Control November 2020,3,0.39,11.87333333,7.1,101.2,0.54,Ponce,
742,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6146,KB7 2 December 2019,KB7 2 December 2019,15,0.005,11.81666667,4.8,94.1,0.565,Negreiros,
743,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6147,KB7 2 December 2019,KB7 2 December 2019,14,0.035,11.89333333,4.2,94.5,0.565,Negreiros,
744,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6148,KB7 2 December 2019,KB7 2 December 2019,13,0.065,11.82333333,4.6,94.6,0.565,Negreiros,
745,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6149,KB7 2 December 2019,KB7 2 December 2019,12,0.095,11.88,4.4,95.0,0.565,Negreiros,
746,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6150,KB7 2 December 2019,KB7 2 December 2019,11,0.125,11.79,4.7,95.6,0.565,Negreiros,
747,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6151,KB7 2 December 2019,KB7 2 December 2019,10,0.155,11.80666667,4.6,95.3,0.565,Negreiros,
748,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6152,KB7 2 December 2019,KB7 2 December 2019,8,0.215,11.38333333,4.8,91.9,0.565,Negreiros,
749,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6153,KB7 2 December 2019,KB7 2 December 2019,6,0.275,11.21666667,5.0,90.8,0.565,Negreiros,
750,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6154,KB7 2 December 2019,KB7 2 December 2019,4,0.335,11.32,,,0.565,Negreiros,
751,1865,KB7 2 December 2019,Inn,December 2019,2019-12-03,nan,12.4286608520927,48.1877224389322,12.4286608520927,48.1877224389322,,,epsg:4326,,,0.235,,Blank,Blank,0.001,6155,KB7 2 December 2019,KB7 2 December 2019,2,0.395,11.20666667,5.2,90.5,0.565,Negreiros,
752,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6166,KB7 2 March 2020,KB7 2 March 2020,15,0.02,12.65333333,9.6,115.6666667,0.55,Negreiros,
753,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6167,KB7 2 March 2020,KB7 2 March 2020,14,0.05,12.96666667,9.4,117.7333333,0.55,Negreiros,
754,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6168,KB7 2 March 2020,KB7 2 March 2020,13,0.08,12.96,9.4,118.3333333,0.55,Negreiros,
755,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6169,KB7 2 March 2020,KB7 2 March 2020,12,0.11,12.8,9.1,117.0333333,0.55,Negreiros,
756,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6170,KB7 2 March 2020,KB7 2 March 2020,11,0.14,11.53666667,10.3,107.1,0.55,Negreiros,
757,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6171,KB7 2 March 2020,KB7 2 March 2020,10,0.17,10.98666667,9.3,100.6333333,0.55,Negreiros,
758,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6172,KB7 2 March 2020,KB7 2 March 2020,8,0.23,10.71666667,9.4,98.63333333,0.55,Negreiros,
759,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6173,KB7 2 March 2020,KB7 2 March 2020,6,0.29,10.49333333,10.5,97.63333333,0.55,Negreiros,
760,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6174,KB7 2 March 2020,KB7 2 March 2020,4,0.35,10.62666667,9.5,97.1,0.55,Negreiros,
761,1866,KB7 2 March 2020,Inn,March 2020,2020-03-11,nan,12.4286219631714,48.1877360738451,12.4286219631714,48.1877360738451,,,epsg:4326,,,0.14,,Blank,Blank,0.001,6175,KB7 2 March 2020,KB7 2 March 2020,2,0.41,8.713333333,9.3,78.76666667,0.55,Negreiros,
762,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6241,KB7 2 November 2020,KB7 2 November 2020,15,0.02,11.66333333,6.9,99.0,0.55,Ponce,
763,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6242,KB7 2 November 2020,KB7 2 November 2020,14,0.05,11.69333333,6.8,99.1,0.55,Ponce,
764,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6243,KB7 2 November 2020,KB7 2 November 2020,13,0.08,11.71,6.9,99.3,0.55,Ponce,
765,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6244,KB7 2 November 2020,KB7 2 November 2020,12,0.11,11.73,6.8,99.5,0.55,Ponce,
766,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6245,KB7 2 November 2020,KB7 2 November 2020,11,0.14,11.73333333,6.8,99.5,0.55,Ponce,
767,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6246,KB7 2 November 2020,KB7 2 November 2020,10,0.17,11.76333333,6.8,99.7,0.55,Ponce,
768,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6247,KB7 2 November 2020,KB7 2 November 2020,8,0.23,11.77,6.8,99.7,0.55,Ponce,
769,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6248,KB7 2 November 2020,KB7 2 November 2020,6,0.29,11.78666667,6.8,99.9,0.55,Ponce,
770,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6249,KB7 2 November 2020,KB7 2 November 2020,4,0.35,11.80666667,6.8,100.0,0.55,Ponce,
771,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6250,KB7 2 November 2020,KB7 2 November 2020,2,0.41,11.86666667,6.8,100.1,0.55,Ponce,
772,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6251,KB7 2 November 2020,KB7 2 Control November 2020,15,0.02,12.16333333,7.0,103.7,0.55,Negreiros,
773,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6252,KB7 2 November 2020,KB7 2 Control November 2020,12,0.11,12.10333333,7.0,103.4,0.55,Negreiros,
774,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6253,KB7 2 November 2020,KB7 2 Control November 2020,9,0.2,12.12333333,7.0,103.4,0.55,Negreiros,
775,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6254,KB7 2 November 2020,KB7 2 Control November 2020,6,0.29,12.02333333,7.1,102.6,0.55,Negreiros,
776,1867,KB7 2 November 2020,Inn,November 2020,2020-11-11,nan,12.5282077023803,48.23546076117,12.5282077023803,48.23546076117,,,epsg:4326,,,0.3,,Blank,Blank,0.001,6255,KB7 2 November 2020,KB7 2 Control November 2020,3,0.38,11.96333333,7.1,101.6,0.55,Negreiros,
777,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6372,KB8 1 After flushing,KB8 1 After flushing,15,0.04,12.82,5.6,106.1,0.53,Bel,
778,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6373,KB8 1 After flushing,KB8 1 After flushing,14,0.07,12.78,5.7,105.9333333,0.53,Bel,
779,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6374,KB8 1 After flushing,KB8 1 After flushing,13,0.1,12.42666667,5.6,102.9,0.53,Bel,
780,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6375,KB8 1 After flushing,KB8 1 After flushing,12,0.13,9.126666667,5.7,75.53333333,0.53,Bel,
781,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6376,KB8 1 After flushing,KB8 1 After flushing,11,0.16,7.173333333,5.6,59.23333333,0.53,Bel,
782,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6377,KB8 1 After flushing,KB8 1 After flushing,10,0.19,6.546666667,5.4,54.0,0.53,Bel,
783,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6378,KB8 1 After flushing,KB8 1 After flushing,8,0.25,6.9725,5.5,57.6,0.53,Bel,
784,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6379,KB8 1 After flushing,KB8 1 After flushing,6,0.31,7.3225,5.6,60.525,0.53,Bel,
785,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6380,KB8 1 After flushing,KB8 1 After flushing,4,0.37,6.876666667,5.7,57.13333333,0.53,Bel,
786,1868,KB8 1 After flushing,Inn,After flushing,2021-03-10,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.22,,Blank,Blank,0.001,6381,KB8 1 After flushing,KB8 1 After flushing,2,0.43,3.606666667,5.7,29.8,0.53,Bel,
787,1869,KB8 1 Before flushing,Inn,Before flushing,2021-03-03,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6392,KB8 1 Before flushing,KB8 1 Before flushing,15,0.02,12.49666667,6.0,103.1333333,0.55,Ponce,
788,1869,KB8 1 Before flushing,Inn,Before flushing,2021-03-03,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6393,KB8 1 Before flushing,KB8 1 Before flushing,14,0.05,12.37,6.1,102.4666667,0.55,Ponce,
789,1869,KB8 1 Before flushing,Inn,Before flushing,2021-03-03,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6394,KB8 1 Before flushing,KB8 1 Before flushing,13,0.08,11.99,6.2,99.43333333,0.55,Ponce,
790,1869,KB8 1 Before flushing,Inn,Before flushing,2021-03-03,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6395,KB8 1 Before flushing,KB8 1 Before flushing,12,0.11,10.09666667,6.0,83.3,0.55,Ponce,
791,1869,KB8 1 Before flushing,Inn,Before flushing,2021-03-03,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6396,KB8 1 Before flushing,KB8 1 Before flushing,11,0.14,9.7,5.7,80.43333333,0.55,Ponce,
792,1869,KB8 1 Before flushing,Inn,Before flushing,2021-03-03,nan,12.4414184297246,48.2033287603294,12.4414184297246,48.2033287603294,,,epsg:4326,,,0.24,,Blank,Blank,0.001,6397,KB8 1 Before flushing,KB8 1 Before flushing,10,0.17,8.71,5.8,71.53333333,0.55,Ponce,
