,id_x,meas_station_x,sample_id,dp_position,sediment_depth_m_x,idoc_mgl,temp_c,idoc_sat,H_m_x,operator_name_x,comment_x,id_y,meas_station_y,sediment_depth_m_y,kf_ms,slurp_rate_avg_mls,H_m_y,operator_name_y,comment_y
688,10118.0,KB8 1 March 2020,KB8 1 March 2020,12,0.11,12.8,7.2,111.0666667,0.55,Negreiros,,9029.0,KB8 1 March 2020,0.11,0.005819276,31.37,0.55,,
689,10119.0,KB8 1 March 2020,KB8 1 March 2020,11,0.14,12.77333333,7.2,110.7666667,0.55,Negreiros,,9028.0,KB8 1 March 2020,0.14,0.005534858,31.89,0.55,,
690,10120.0,KB8 1 March 2020,KB8 1 March 2020,10,0.17,12.88666667,7.3,111.4666667,0.55,Negreiros,,9027.0,KB8 1 March 2020,0.17,0.005064531,31.15,0.55,,
691,10121.0,KB8 1 March 2020,KB8 1 March 2020,8,0.23,12.32666667,7.4,107.2333333,0.55,Negreiros,,9026.0,KB8 1 March 2020,0.23,0.001087378,8.95,0.55,,
692,10122.0,KB8 1 March 2020,KB8 1 March 2020,6,0.29,11.38666667,7.2,98.6,0.55,Negreiros,,9025.0,KB8 1 March 2020,0.29,0.000399315,3.63,0.55,,
693,10123.0,KB8 1 March 2020,KB8 1 March 2020,4,0.35,11.13,7.1,95.46666667,0.55,Negreiros,,9024.0,KB8 1 March 2020,0.35,0.000250506,2.49,0.55,,
694,10124.0,KB8 1 March 2020,KB8 1 March 2020,2,0.41,11.81666667,7.1,102.1,0.55,Negreiros,,9023.0,KB8 1 March 2020,0.41,7.3516e-05,0.8,0.55,,
695,10125.0,KB8 2 March 2020,KB8 2 March 2020,15,0.0,12.83333333,8.3,115.0333333,0.57,Negreiros,,9042.0,KB8 2 March 2020,0.0,,56.42,0.57,,
696,10126.0,KB8 2 March 2020,KB8 2 March 2020,14,0.03,12.68333333,8.1,112.3666667,0.57,Negreiros,,9041.0,KB8 2 March 2020,0.03,0.010200021,57.22,0.57,,
697,10127.0,KB8 2 March 2020,KB8 2 March 2020,13,0.06,12.85333333,8.1,114.0666667,0.57,Negreiros,,9040.0,KB8 2 March 2020,0.06,0.010868628,57.58,0.57,,
698,10128.0,KB8 2 March 2020,KB8 2 March 2020,12,0.09,12.82333333,8.5,114.6333333,0.57,Negreiros,,9039.0,KB8 2 March 2020,0.09,0.007826358,46.71,0.57,,
699,10129.0,KB8 2 March 2020,KB8 2 March 2020,11,0.12,12.92,8.2,115.1666667,0.57,Negreiros,,9038.0,KB8 2 March 2020,0.12,0.006396247,40.04,0.57,,
700,10130.0,KB8 2 March 2020,KB8 2 March 2020,10,0.15,12.79666667,8.6,114.6333333,0.57,Negreiros,,9037.0,KB8 2 March 2020,0.15,0.006290979,42.09,0.57,,
701,10131.0,KB8 2 March 2020,KB8 2 March 2020,8,0.21,12.29,8.4,109.8,0.57,Negreiros,,9036.0,KB8 2 March 2020,0.21,0.001346999,10.45,0.57,,
702,10132.0,KB8 2 March 2020,KB8 2 March 2020,6,0.27,11.64,8.4,103.5666667,0.57,Negreiros,,9035.0,KB8 2 March 2020,0.27,0.000591732,5.14,0.57,,
703,10133.0,KB8 2 March 2020,KB8 2 March 2020,4,0.33,11.76666667,8.5,104.9666667,0.57,Negreiros,,9034.0,KB8 2 March 2020,0.33,0.000825162,7.94,0.57,,
704,10134.0,KB8 2 March 2020,KB8 2 March 2020,2,0.39,12.105,8.4,107.6,0.57,Negreiros,,9033.0,KB8 2 March 2020,0.39,0.001321375,13.95,0.57,,
705,10135.0,KB15 1 March 2020,KB15 1 March 2020,15,0.04,12.75,6.5,107.7,0.53,Negreiros,,9052.0,KB15 1 March 2020,0.04,0.007014198,33.37,0.53,,
706,10136.0,KB15 1 March 2020,KB15 1 March 2020,14,0.07,12.81333333,6.0,107.5666667,0.53,Negreiros,,9051.0,KB15 1 March 2020,0.07,0.005518825,30.52,0.53,,
707,10137.0,KB15 1 March 2020,KB15 1 March 2020,13,0.1,12.86,6.1,108.0,0.53,Negreiros,,9050.0,KB15 1 March 2020,0.1,0.005735992,33.66,0.53,,
708,10138.0,KB15 1 March 2020,KB15 1 March 2020,12,0.13,12.84666667,6.1,107.9333333,0.53,Negreiros,,9049.0,KB15 1 March 2020,0.13,0.00345185,22.2,0.53,,
709,10139.0,KB15 1 March 2020,KB15 1 March 2020,11,0.16,12.86666667,6.0,107.8,0.53,Negreiros,,9048.0,KB15 1 March 2020,0.16,0.003557262,24.16,0.53,,
710,10140.0,KB15 1 March 2020,KB15 1 March 2020,10,0.19,12.78666667,6.0,107.3,0.53,Negreiros,,9047.0,KB15 1 March 2020,0.19,0.003559084,25.9,0.53,,
711,10141.0,KB15 1 March 2020,KB15 1 March 2020,8,0.25,12.15333333,6.1,102.3333333,0.53,Negreiros,,9046.0,KB15 1 March 2020,0.25,0.000724098,5.95,0.53,,
712,10142.0,KB15 1 March 2020,KB15 1 March 2020,6,0.31,11.77333333,6.1,99.03333333,0.53,Negreiros,,9045.0,KB15 1 March 2020,0.31,0.000885421,8.1,0.53,,
713,10143.0,KB15 1 March 2020,KB15 1 March 2020,4,0.37,9.126666667,6.1,76.76666667,0.53,Negreiros,,9044.0,KB15 1 March 2020,0.37,0.000373573,3.77,0.53,,
714,10144.0,KB15 1 March 2020,KB15 1 March 2020,2,0.43,4.793333333,6.1,40.3,0.53,Negreiros,,9043.0,KB15 1 March 2020,0.43,0.000481308,5.31,0.53,,
715,10145.0,KB15 3 March 2020,KB15 3 March 2020,15,0.03,11.93333333,6.0,99.53333333,0.54,Negreiros,,9062.0,KB15 3 March 2020,0.03,0.002912429,16.64,0.54,,
716,10146.0,KB15 3 March 2020,KB15 3 March 2020,14,0.06,11.92,5.8,99.23333333,0.54,Negreiros,,9061.0,KB15 3 March 2020,0.06,0.002016314,10.83,0.54,,
717,10147.0,KB15 3 March 2020,KB15 3 March 2020,13,0.09,11.56,5.8,96.33333333,0.54,Negreiros,,9060.0,KB15 3 March 2020,0.09,0.001749149,10.17,0.54,,
718,10148.0,KB15 3 March 2020,KB15 3 March 2020,12,0.12,10.93666667,5.7,91.2,0.54,Negreiros,,9059.0,KB15 3 March 2020,0.12,0.000828779,5.56,0.54,,
719,10149.0,KB15 3 March 2020,KB15 3 March 2020,11,0.15,10.19666667,5.7,85.06666667,0.54,Negreiros,,9058.0,KB15 3 March 2020,0.15,0.000585634,4.18,0.54,,
720,10150.0,KB15 3 March 2020,KB15 3 March 2020,10,0.18,9.793333333,5.8,81.7,0.54,Negreiros,,9057.0,KB15 3 March 2020,0.18,0.000403959,3.06,0.54,,
721,10151.0,KB15 3 March 2020,KB15 3 March 2020,8,0.24,10.32666667,5.8,86.26666667,0.54,Negreiros,,9056.0,KB15 3 March 2020,0.24,0.000351881,2.99,0.54,,
722,10152.0,KB15 3 March 2020,KB15 3 March 2020,6,0.3,10.29666667,5.7,85.73333333,0.54,Negreiros,,9055.0,KB15 3 March 2020,0.3,0.00032624,3.04,0.54,,
723,10153.0,KB15 3 March 2020,KB15 3 March 2020,4,0.36,10.51666667,5.8,87.93333333,0.54,Negreiros,,9054.0,KB15 3 March 2020,0.36,0.000115035,1.18,0.54,,
724,10154.0,KB15 3 March 2020,KB15 3 March 2020,2,0.42,9.96,5.8,83.2,0.54,Negreiros,,9053.0,KB15 3 March 2020,0.42,0.000251852,2.82,0.54,,
725,10155.0,KB19 1 March 2020,KB19 1 March 2020,15,-0.01,12.78333333,6.7,109.1666667,0.585,Negreiros,,9072.0,KB19 1 March 2020,-0.01,,51.35,0.58,,
726,10156.0,KB19 1 March 2020,KB19 1 March 2020,14,0.02,12.73333333,6.7,108.5333333,0.585,Negreiros,,9071.0,KB19 1 March 2020,0.02,0.008093769,51.73,0.58,,
727,10157.0,KB19 1 March 2020,KB19 1 March 2020,13,0.05,12.85,6.8,109.4,0.585,Negreiros,,9070.0,KB19 1 March 2020,0.05,0.010083771,53.15,0.58,,
728,10158.0,KB19 1 March 2020,KB19 1 March 2020,12,0.08,12.76666667,6.6,108.7666667,0.585,Negreiros,,9069.0,KB19 1 March 2020,0.08,0.010464494,56.24,0.58,,
729,10159.0,KB19 1 March 2020,KB19 1 March 2020,11,0.11,12.84666667,6.7,109.2666667,0.585,Negreiros,,9068.0,KB19 1 March 2020,0.11,0.007288929,41.92,0.58,,
730,10160.0,KB19 1 March 2020,KB19 1 March 2020,10,0.14,12.66,6.6,107.7333333,0.585,Negreiros,,9067.0,KB19 1 March 2020,0.14,0.002552782,15.75,0.58,,
731,10161.0,KB19 1 March 2020,KB19 1 March 2020,8,0.2,11.58333333,6.7,98.76666667,0.585,Negreiros,,9066.0,KB19 1 March 2020,0.2,0.001018612,6.68,0.58,,
732,10162.0,KB19 1 March 2020,KB19 1 March 2020,6,0.26,10.71666667,6.4,91.06666667,0.585,Negreiros,,9065.0,KB19 1 March 2020,0.26,0.000562392,4.14,0.58,,
733,10163.0,KB19 1 March 2020,KB19 1 March 2020,4,0.32,8.16,6.4,69.33333333,0.585,Negreiros,,9064.0,KB19 1 March 2020,0.32,0.000460447,4.36,0.58,,
734,10164.0,KB19 1 March 2020,KB19 1 March 2020,2,0.38,7.176666667,6.3,60.73333333,0.585,Negreiros,,9063.0,KB19 1 March 2020,0.38,0.000383335,3.99,0.58,,
735,10165.0,KB7 1 November 2020,KB7 1 November 2020,15,0.02,11.75,7.4,98.6,0.55,Ponce,,9082.0,KB7 1 November 2020,0.019999999999999962,0.004499992389087,,0.55,,
736,10166.0,KB7 1 November 2020,KB7 1 November 2020,14,0.05,11.75666667,7.0,99.9,0.55,Ponce,,9081.0,KB7 1 November 2020,0.04999999999999993,0.00524380341390858,,0.55,,
737,10167.0,KB7 1 November 2020,KB7 1 November 2020,13,0.08,11.78333333,6.8,99.8,0.55,Ponce,,9080.0,KB7 1 November 2020,0.07999999999999996,0.00328104413767066,,0.55,,
738,10168.0,KB7 1 November 2020,KB7 1 November 2020,12,0.11,11.77333333,6.9,99.8,0.55,Ponce,,9079.0,KB7 1 November 2020,0.10999999999999999,0.00204016418754995,,0.55,,
739,10169.0,KB7 1 November 2020,KB7 1 November 2020,11,0.14,11.77666667,6.9,100.0,0.55,Ponce,,9078.0,KB7 1 November 2020,0.13999999999999996,0.00137126704866034,,0.55,,
740,10170.0,KB7 1 November 2020,KB7 1 November 2020,10,0.17,11.79333333,6.8,,0.55,Ponce,,9077.0,KB7 1 November 2020,0.16999999999999993,0.00183077327718846,,0.55,,
741,10171.0,KB7 1 November 2020,KB7 1 November 2020,8,0.23,11.77333333,6.9,100.3,0.55,Ponce,,9076.0,KB7 1 November 2020,0.22999999999999995,0.00218438258141672,,0.55,,
742,10172.0,KB7 1 November 2020,KB7 1 November 2020,6,0.29,11.75,6.8,99.7,0.55,Ponce,,9075.0,KB7 1 November 2020,0.2899999999999999,0.00311121831211428,,0.55,,
743,10173.0,KB7 1 November 2020,KB7 1 November 2020,4,0.35,11.77,6.8,99.7,0.55,Ponce,,9074.0,KB7 1 November 2020,0.35,0.00221006174640007,,0.55,,
744,10174.0,KB7 1 November 2020,KB7 1 November 2020,2,0.41,11.71,6.8,99.3,0.55,Ponce,,9073.0,KB7 1 November 2020,0.4099999999999999,0.00207084208499449,,0.55,,
745,10175.0,KB7 1 November 2020,KB7 1 Control November 2020,15,0.03,12.15,7.1,103.7,0.54,Ponce,,9087.0,KB7 1 November 2020,0.02999999999999997,0.0034018833693234,,0.54,,
746,10176.0,KB7 1 November 2020,KB7 1 Control November 2020,12,0.12,12.08,7.0,103.0,0.54,Ponce,,9086.0,KB7 1 November 2020,0.12,0.00140563005908373,,0.54,,
747,10177.0,KB7 1 November 2020,KB7 1 Control November 2020,9,0.21,11.97,7.2,102.9,0.54,Ponce,,9085.0,KB7 1 November 2020,0.20999999999999996,0.0026259264130546,,0.54,,
748,10178.0,KB7 1 November 2020,KB7 1 Control November 2020,6,0.3,10.75666667,7.1,91.8,0.54,Ponce,,9084.0,KB7 1 November 2020,0.29999999999999993,0.0016165022505195,,0.54,,
749,10179.0,KB7 1 November 2020,KB7 1 Control November 2020,3,0.39,11.87333333,7.1,101.2,0.54,Ponce,,9083.0,KB7 1 November 2020,0.38999999999999996,0.00141636748657582,,0.54,,
750,10180.0,KB7 2 November 2020,KB7 2 November 2020,15,0.02,11.66333333,6.9,99.0,0.55,Ponce,,9097.0,KB7 2 November 2020,0.019999999999999962,0.00803059831966729,,0.55,,
751,10181.0,KB7 2 November 2020,KB7 2 November 2020,14,0.05,11.69333333,6.8,99.1,0.55,Ponce,,9096.0,KB7 2 November 2020,0.04999999999999993,0.00846804793986704,,0.55,,
752,10182.0,KB7 2 November 2020,KB7 2 November 2020,13,0.08,11.71,6.9,99.3,0.55,Ponce,,9095.0,KB7 2 November 2020,0.07999999999999996,0.00909257329804255,,0.55,,
753,10183.0,KB7 2 November 2020,KB7 2 November 2020,12,0.11,11.73,6.8,99.5,0.55,Ponce,,9094.0,KB7 2 November 2020,0.10999999999999999,0.00679327067724939,,0.55,,
754,10184.0,KB7 2 November 2020,KB7 2 November 2020,11,0.14,11.73333333,6.8,99.5,0.55,Ponce,,9093.0,KB7 2 November 2020,0.13999999999999996,0.00581656524736934,,0.55,,
755,10185.0,KB7 2 November 2020,KB7 2 November 2020,10,0.17,11.76333333,6.8,99.7,0.55,Ponce,,9092.0,KB7 2 November 2020,0.16999999999999993,0.00414854085883517,,0.55,,
756,10186.0,KB7 2 November 2020,KB7 2 November 2020,8,0.23,11.77,6.8,99.7,0.55,Ponce,,9091.0,KB7 2 November 2020,0.22999999999999995,0.000996820948831512,,0.55,,
757,10187.0,KB7 2 November 2020,KB7 2 November 2020,6,0.29,11.78666667,6.8,99.9,0.55,Ponce,,9090.0,KB7 2 November 2020,0.2899999999999999,0.000583155536758014,,0.55,,
758,10188.0,KB7 2 November 2020,KB7 2 November 2020,4,0.35,11.80666667,6.8,100.0,0.55,Ponce,,9089.0,KB7 2 November 2020,0.35,0.000447418026307921,,0.55,,
759,10189.0,KB7 2 November 2020,KB7 2 November 2020,2,0.41,11.86666667,6.8,100.1,0.55,Ponce,,9088.0,KB7 2 November 2020,0.4099999999999999,0.000523303288769993,,0.55,,
760,10190.0,KB7 2 November 2020,KB7 2 Control November 2020,15,0.02,12.16333333,7.0,103.7,0.55,Negreiros,,9102.0,KB7 2 November 2020,0.019999999999999962,0.00732639518807558,,0.55,,
761,10191.0,KB7 2 November 2020,KB7 2 Control November 2020,12,0.11,12.10333333,7.0,103.4,0.55,Negreiros,,9101.0,KB7 2 November 2020,0.10999999999999999,0.0089248277996651,,0.55,,
762,10192.0,KB7 2 November 2020,KB7 2 Control November 2020,9,0.2,12.12333333,7.0,103.4,0.55,Negreiros,,9100.0,KB7 2 November 2020,0.19999999999999996,0.00417661518096458,,0.55,,
763,10193.0,KB7 2 November 2020,KB7 2 Control November 2020,6,0.29,12.02333333,7.1,102.6,0.55,Negreiros,,9099.0,KB7 2 November 2020,0.2899999999999999,0.00182087214185569,,0.55,,
764,10194.0,KB7 2 November 2020,KB7 2 Control November 2020,3,0.38,11.96333333,7.1,101.6,0.55,Negreiros,,9098.0,KB7 2 November 2020,0.37999999999999995,0.000267742677925211,,0.55,,
765,10195.0,KB8 1 November 2020,KB8 1 November 2020,15,0.01,11.29333333,9.7,101.6,0.56,Ponce,data of 2nd meas.,,,,,,,,
766,10196.0,KB8 1 November 2020,KB8 1 November 2020,14,0.04,11.35333333,9.7,102.4,0.56,Ponce,data of 2nd meas.,,,,,,,,
767,10197.0,KB8 1 November 2020,KB8 1 November 2020,13,0.07,11.12,9.5,99.5,0.56,Ponce,,,,,,,,,
768,10198.0,KB8 1 November 2020,KB8 1 November 2020,12,0.1,11.10333333,9.5,99.7,0.56,Ponce,,,,,,,,,
769,10199.0,KB8 1 November 2020,KB8 1 November 2020,11,0.13,10.81333333,9.5,97.0,0.56,Ponce,,,,,,,,,
770,10200.0,KB8 1 November 2020,KB8 1 November 2020,10,0.16,10.49333333,9.7,94.0,0.56,Ponce,,,,,,,,,
771,10201.0,KB8 1 November 2020,KB8 1 November 2020,8,0.22,9.26,9.6,74.1,0.56,Ponce,,,,,,,,,
772,10202.0,KB8 1 November 2020,KB8 1 November 2020,6,0.28,7.883333333,9.6,65.3,0.56,Ponce,,,,,,,,,
773,10203.0,KB8 1 November 2020,KB8 1 November 2020,4,0.34,5.635,9.8,54.4,0.56,Ponce,#3 hardly sucking of syringe,,,,,,,,
774,10204.0,KB8 1 November 2020,KB8 1 November 2020,2,0.4,,9.8,50.9,0.56,Ponce,,,,,,,,,
775,10205.0,KB8 1 November 2020,KB8 1 Control November 2020,15,0.02,11.41,10.1,102.5,0.55,Ponce,,,,,,,,,
776,10206.0,KB8 1 November 2020,KB8 1 Control November 2020,14,0.05,11.40333333,9.7,103.2,0.55,Ponce,,,,,,,,,
777,10207.0,KB8 1 November 2020,KB8 1 Control November 2020,13,0.08,11.26,9.7,99.7,0.55,Ponce,,,,,,,,,
778,10208.0,KB8 1 November 2020,KB8 1 Control November 2020,12,0.11,10.63666667,9.7,91.9,0.55,Ponce,,,,,,,,,
779,10209.0,KB8 1 November 2020,KB8 1 Control November 2020,11,0.14,10.23333333,9.6,83.8,0.55,Ponce,,,,,,,,,
780,10210.0,KB8 1 November 2020,KB8 1 Control November 2020,10,0.17,9.46,9.7,90.2,0.55,Ponce,,,,,,,,,
781,10211.0,KB8 1 November 2020,KB8 1 Control November 2020,8,0.23,,9.6,53.0,0.55,Ponce,,,,,,,,,
782,10212.0,KB8 1 November 2020,KB8 1 Control November 2020,6,0.29,3.866666667,9.3,38.8,0.55,Ponce,,,,,,,,,
783,10213.0,KB8 1 November 2020,KB8 1 Control November 2020,4,0.35,1.6,9.6,43.3,0.55,Ponce,,,,,,,,,
784,10214.0,KB8 1 November 2020,KB8 1 Control November 2020,2,0.41,,,,0.55,Ponce,"syringe did not suck, probably muddy material",,,,,,,,
785,10215.0,KB8 2 November 2020,KB8 2 November 2020,15,0.02,10.94,10.4,99.7,0.55,Ponce,,,,,,,,,
786,10216.0,KB8 2 November 2020,KB8 2 November 2020,14,0.05,11.03333333,9.6,99.2,0.55,Ponce,,,,,,,,,
787,10217.0,KB8 2 November 2020,KB8 2 November 2020,13,0.08,10.99666667,9.6,98.9,0.55,Ponce,,,,,,,,,
788,10218.0,KB8 2 November 2020,KB8 2 November 2020,12,0.11,10.67666667,9.6,95.9,0.55,Ponce,,,,,,,,,
789,10219.0,KB8 2 November 2020,KB8 2 November 2020,11,0.14,10.37333333,9.5,92.7,0.55,Ponce,,,,,,,,,
790,10220.0,KB8 2 November 2020,KB8 2 November 2020,10,0.17,9.833333333,9.5,87.6,0.55,Ponce,very turbid,,,,,,,,
791,10221.0,KB8 2 November 2020,KB8 2 November 2020,8,0.23,7.99,9.6,70.7,0.55,Ponce,,,,,,,,,
792,10222.0,KB8 2 November 2020,KB8 2 November 2020,6,0.29,5.72,9.6,51.9,0.55,Ponce,,,,,,,,,
793,10223.0,KB8 2 November 2020,KB8 2 November 2020,4,0.35,5.126666667,9.7,46.1,0.55,Ponce,,,,,,,,,
794,10224.0,KB8 2 November 2020,KB8 2 Control November 2020,2,0.41,5.91,9.7,56.0,0.55,Ponce,,,,,,,,,
795,10225.0,KB8 2 November 2020,KB8 2 Control November 2020,15,0.02,11.62333333,10.5,106.9,0.55,Ponce,,,,,,,,,
796,10226.0,KB8 2 November 2020,KB8 2 Control November 2020,12,0.11,11.43,10.1,104.8,0.55,Ponce,,,,,,,,,
797,10227.0,KB8 2 November 2020,KB8 2 Control November 2020,9,0.2,9.42,9.8,84.0,0.55,Ponce,,,,,,,,,
798,10228.0,KB8 2 November 2020,KB8 2 Control November 2020,6,0.29,8.073333333,9.7,77.6,0.55,Ponce,,,,,,,,,
799,10229.0,KB8 2 November 2020,KB8 2 Control November 2020,3,0.38,6.82,9.9,60.8,0.55,Ponce,,,,,,,,,
800,10230.0,KB15 1 November 2020,KB15 1 November 2020,15,0.03,6.2,6.3,43.0,0.54,Ponce,,9112.0,KB15 1 November 2020,0.019999999999999962,0.014562971325281,,0.54,,
801,10231.0,KB15 1 November 2020,KB15 1 November 2020,14,0.06,5.296666667,6.7,45.0,0.54,Ponce,,9111.0,KB15 1 November 2020,0.04999999999999993,0.0101584405667679,,0.54,,
802,10232.0,KB15 1 November 2020,KB15 1 November 2020,13,0.09,4.033333333,6.7,39.9,0.54,Ponce,,9110.0,KB15 1 November 2020,0.07999999999999996,0.00694110893750998,,0.54,,
803,10233.0,KB15 1 November 2020,KB15 1 November 2020,12,0.12,3.363333333,7.1,29.8,0.54,Ponce,,9109.0,KB15 1 November 2020,0.10999999999999999,0.00203368328542584,,0.54,,
804,10234.0,KB15 1 November 2020,KB15 1 November 2020,11,0.15,3.366666667,7.3,23.9,0.54,Ponce,,9108.0,KB15 1 November 2020,0.13999999999999996,0.00176626860592108,,0.54,,
805,10235.0,KB15 1 November 2020,KB15 1 November 2020,10,0.18,3.433333333,7.1,24.7,0.54,Ponce,,9107.0,KB15 1 November 2020,0.16999999999999993,0.00170780160908571,,0.54,,
806,10236.0,KB15 1 November 2020,KB15 1 November 2020,8,0.24,2.62,7.3,21.5,0.54,Ponce,,9106.0,KB15 1 November 2020,0.22999999999999995,0.00205530546047815,,0.54,,
807,10237.0,KB15 1 November 2020,KB15 1 November 2020,6,0.3,1.966666667,7.1,19.1,0.54,Ponce,,9105.0,KB15 1 November 2020,0.2899999999999999,0.00154623003213708,,0.54,,
808,10238.0,KB15 1 November 2020,KB15 1 November 2020,4,0.36,1.726666667,7.2,17.3,0.54,Ponce,,9104.0,KB15 1 November 2020,0.35,0.00176608227846605,,0.54,,
809,10239.0,KB15 1 November 2020,KB15 1 November 2020,2,0.42,2.4,7.2,14.3,0.54,Ponce,,9103.0,KB15 1 November 2020,0.4099999999999999,0.00205829615701486,,0.54,,
810,10240.0,KB15 1 November 2020,KB15 1 Control November 2020,15,0.03,10.1,6.9,87.5,0.54,Ponce,,9117.0,KB15 1 November 2020,0.02999999999999997,0.0062176694553633,,0.54,,
811,10241.0,KB15 1 November 2020,KB15 1 Control November 2020,12,0.12,4.573333333,7.2,41.2,0.54,Ponce,,9116.0,KB15 1 November 2020,0.12,0.00162077784418496,,0.54,,
812,10242.0,KB15 1 November 2020,KB15 1 Control November 2020,9,0.21,3.136666667,7.2,23.0,0.54,Ponce,,9115.0,KB15 1 November 2020,0.20999999999999996,0.00130980215104398,,0.54,,
813,10243.0,KB15 1 November 2020,KB15 1 Control November 2020,6,0.3,6.966666667,7.2,50.0,0.54,Ponce,,9114.0,KB15 1 November 2020,0.29999999999999993,0.00123897229837762,,0.54,,
814,10244.0,KB15 1 November 2020,KB15 1 Control November 2020,3,0.39,6.54,7.2,53.0,0.54,Ponce,,9113.0,KB15 1 November 2020,0.38999999999999996,0.001442041944637,,0.54,,
815,10245.0,KB15 3 November 2020,KB15 3 November 2020,15,0.03,11.30333333,7.0,96.6,0.54,Ponce,,,,,,,,,
816,10246.0,KB15 3 November 2020,KB15 3 November 2020,14,0.06,11.33,7.0,96.7,0.54,Ponce,,,,,,,,,
817,10247.0,KB15 3 November 2020,KB15 3 November 2020,13,0.09,11.04,7.0,93.8,0.54,Ponce,,,,,,,,,
818,10248.0,KB15 3 November 2020,KB15 3 November 2020,12,0.12,10.75,7.0,89.8,0.54,Ponce,,,,,,,,,
819,10249.0,KB15 3 November 2020,KB15 3 November 2020,11,0.15,10.22333333,7.0,86.5,0.54,Ponce,,,,,,,,,
820,10250.0,KB15 3 November 2020,KB15 3 November 2020,10,0.18,9.736666667,7.0,81.9,0.54,Ponce,,,,,,,,,
821,10251.0,KB15 3 November 2020,KB15 3 November 2020,8,0.24,8.003333333,7.1,74.2,0.54,Ponce,,,,,,,,,
822,10252.0,KB15 3 November 2020,KB15 3 November 2020,6,0.3,9.366666667,7.0,73.1,0.54,Ponce,,,,,,,,,
823,10253.0,KB15 3 November 2020,KB15 3 November 2020,4,0.36,7.166666667,7.0,60.9,0.54,Ponce,,,,,,,,,
824,10254.0,KB15 3 November 2020,KB15 3 November 2020,2,0.42,8.566666667,7.0,66.6,0.54,Ponce,,9118.0,KB15 3 November 2020,0.41999999999999993,0.000279533679519222,,0.54,,
825,10255.0,KB15 3 November 2020,KB15 3 Control November 2020,15,0.01,12.34,6.9,104.4,0.56,Kunz,,9132.0,KB15 3 November 2020,0.02999999999999997,0.0053127699669357,,0.56,,
826,10256.0,KB15 3 November 2020,KB15 3 Control November 2020,12,0.1,12.07666667,7.1,102.8,0.56,Kunz,,9131.0,KB15 3 November 2020,0.12,0.001336809797598,,0.56,,
827,10257.0,KB15 3 November 2020,KB15 3 Control November 2020,9,0.19,10.28,7.1,89.0,0.56,Kunz,,9130.0,KB15 3 November 2020,0.20999999999999996,0.00242515622951915,,0.56,,
828,10258.0,KB15 3 November 2020,KB15 3 Control November 2020,6,0.28,10.73333333,7.2,88.9,0.56,Kunz,,9129.0,KB15 3 November 2020,0.29999999999999993,0.000486400952370341,,0.56,,
829,10259.0,KB15 3 November 2020,KB15 3 Control November 2020,3,0.37,11.68666667,7.2,103.1,0.56,Kunz,,9128.0,KB15 3 November 2020,0.38999999999999996,4.68362850761111e-05,,0.56,,
830,10260.0,KB15 4 November 2020,KB15 4 November 2020,15,0.02,11.2,8.2,97.3,0.55,,,9142.0,KB15 4 November 2020,0.019999999999999962,0.0139737191729263,,0.55,,
831,10261.0,KB15 4 November 2020,KB15 4 November 2020,14,0.05,11.24,8.1,98.1,0.55,,,9141.0,KB15 4 November 2020,0.04999999999999993,0.0155182770840399,,0.55,,
832,10262.0,KB15 4 November 2020,KB15 4 November 2020,13,0.08,11.15666667,8.3,97.8,0.55,,,9140.0,KB15 4 November 2020,0.07999999999999996,0.0161378972120042,,0.55,,
833,10263.0,KB15 4 November 2020,KB15 4 November 2020,12,0.11,11.23,8.3,98.2,0.55,,,9139.0,KB15 4 November 2020,0.10999999999999999,0.00618680993409791,,0.55,,
834,10264.0,KB15 4 November 2020,KB15 4 November 2020,11,0.14,11.28333333,8.1,98.4,0.55,,,9138.0,KB15 4 November 2020,0.13999999999999996,0.00679066073146599,,0.55,,
835,10265.0,KB15 4 November 2020,KB15 4 November 2020,10,0.17,9.083333333,8.2,76.9,0.55,,,9137.0,KB15 4 November 2020,0.16999999999999993,0.00329742783176799,,0.55,,
836,10266.0,KB15 4 November 2020,KB15 4 November 2020,8,0.23,9.153333333,8.3,74.0,0.55,,,9136.0,KB15 4 November 2020,0.22999999999999995,0.00178552292667921,,0.55,,
837,10267.0,KB15 4 November 2020,KB15 4 November 2020,6,0.29,9.333333333,8.4,82.0,0.55,,,9135.0,KB15 4 November 2020,0.2899999999999999,0.00215303740788752,,0.55,,
838,10268.0,KB15 4 November 2020,KB15 4 November 2020,4,0.35,8.483333333,8.4,74.2,0.55,,,9134.0,KB15 4 November 2020,0.35,0.00161236051040822,,0.55,,
839,10269.0,KB15 4 November 2020,KB15 4 Control November 2020,2,0.41,8.433333333,8.4,74.3,0.55,Negreiros,,,,,,,,,
840,10270.0,KB15 4 November 2020,KB15 4 Control November 2020,15,0.02,11.42666667,8.4,99.9,0.55,Negreiros,,9149.0,KB15 4 November 2020,0.019999999999999962,0.00322120551386197,,0.55,,
841,10271.0,KB15 4 November 2020,KB15 4 Control November 2020,12,0.11,6.17,8.4,48.7,0.55,Negreiros,,9146.0,KB15 4 November 2020,0.10999999999999999,0.0021842388770009,,0.55,,
842,10272.0,KB15 4 November 2020,KB15 4 Control November 2020,9,0.2,5.883333333,8.4,50.2,0.55,Negreiros,,9145.0,KB15 4 November 2020,0.19999999999999996,0.0011725489769212,,0.55,,
